video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,commentCount,duration,definition,caption,channelName,subscribers,views,totalVideos,playlistId,publishDayName,durationSecs
dFSYKVb9YKE,JOHN DE'MATHEW,John De'Mathew - Wanduire Kalulu (Official video),John De'Mathew - Wanduire Kalulu,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 16:09:08+00:00,56399,156.0,19.0,PT5M35S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,335.0
hIQC0J-CWNA,JOHN DE'MATHEW,John De'Mathew - Niwathire Ukindiga (Official video),John De'Mathew - Niwathire Ukindiga,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 16:09:08+00:00,245445,766.0,107.0,PT5M,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,300.0
nUlLEJjrEc8,JOHN DE'MATHEW,John De'Mathew - Niwoi (Official video),John De'Mathew - Niwoi,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 16:09:08+00:00,317064,851.0,132.0,PT5M35S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,335.0
rt6io8BKa9g,JOHN DE'MATHEW,John De'Mathew - Ihoya (Official video),John De'Mathew - Ihoya,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 16:09:08+00:00,44211,166.0,17.0,PT4M53S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,293.0
-fCB_MbV-ds,JOHN DE'MATHEW,John De'Mathew - Nitugakena (Official video),John De'Mathew - Nitugakena,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:40:12+00:00,1654630,3957.0,452.0,PT6M1S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,361.0
9Td_tenlNbk,JOHN DE'MATHEW,John De'Mathew - Kigutha Kia Ngai (Official video),John De'Mathew - Kigutha Kia Ngai,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:40:12+00:00,235646,711.0,101.0,PT4M32S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,272.0
D4aR3szb9Mc,JOHN DE'MATHEW,John De'Mathew - Ndeto Ciao itihinyaga (Official video),John De'Mathew - Ndeto Ciao itihinyaga,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:40:12+00:00,1966689,3819.0,358.0,PT6M1S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,361.0
Gkq8r5-upVg,JOHN DE'MATHEW,John De'Mathew - Muoyo ti Kibandi (Official video),John De'Mathew - Muoyo ti Kibandi,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:40:12+00:00,1189587,2874.0,313.0,PT5M13S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,313.0
HaS_JAlGDf0,JOHN DE'MATHEW,John De'Mathew - Wari Muhonoki (Official video),John De'Mathew - Wari Muhonoki,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:40:12+00:00,244369,567.0,61.0,PT6M53S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,413.0
T9UToVNutFk,JOHN DE'MATHEW,John De'Mathew - Ngai Ndakuhoya (Official video),John De'Mathew - Ngai Ndakuhoya,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:40:12+00:00,321653,1012.0,89.0,PT5M48S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,348.0
svVD4oEXBnM,JOHN DE'MATHEW,John De'Mathew - Geithaniai Namutikarue (Official video),John De'Mathew - Geithaniai Namutikarue,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:40:12+00:00,1275027,3350.0,465.0,PT6M48S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,408.0
zRXJmF0SERM,JOHN DE'MATHEW,John De'Mathew - Nguku ya Gukua (Official video),John De'Mathew - Nguku ya Gukua,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:40:12+00:00,237216,557.0,67.0,PT5M55S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,355.0
Caq8u--EkcI,JOHN DE'MATHEW,John De'Mathew - Thina Ti Mbathi,John De'Mathew - Thina Ti Mbathi,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:19:05+00:00,289560,764.0,85.0,PT5M1S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,301.0
IwffSjfIUUw,JOHN DE'MATHEW,John De'Mathew - Coka Turamate,John De'Mathew - Coka Turamate,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:19:05+00:00,59920,168.0,21.0,PT5M35S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,335.0
DJhPGVtqgQ0,JOHN DE'MATHEW,John De'Mathew - Kwaheri Joyce,John De'Mathew - Kwaheri Joyce,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:19:04+00:00,430334,920.0,161.0,PT5M34S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,334.0
HikldzSU7_o,JOHN DE'MATHEW,John De'Mathew - Niwe Ihua Riakwa,John De'Mathew - Niwe Ihua Riakwa,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:19:04+00:00,43436,229.0,35.0,PT4M17S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,257.0
QIDQzVT0cMQ,JOHN DE'MATHEW,John De'Mathew - Peris Nduku (Official video),John De'Mathew - Peris Nduku,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:19:04+00:00,1815475,5677.0,942.0,PT5M26S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,326.0
ielenswzJQ0,JOHN DE'MATHEW,John De'Mathew - Kwigera Mucii,John De'Mathew - Kwigera Mucii,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:19:04+00:00,95807,306.0,34.0,PT6M2S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,362.0
v8xoXiI7424,JOHN DE'MATHEW,John De'Mathew - Kari Kii Kiuru,John De'Mathew - Kari Kii Kiuru,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:19:04+00:00,45381,130.0,14.0,PT5M30S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,330.0
wHhzU-dL0yw,JOHN DE'MATHEW,John De'Mathew - Reke Tuturanie (Official video),John De'Mathew - Reke Tuturanie,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 15:19:04+00:00,48006,153.0,10.0,PT5M25S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,325.0
-K1XsLmMqtA,JOHN DE'MATHEW,John De'Mathew - My Brother,John De'Mathew - My Brother,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:55:26+00:00,1361409,5644.0,674.0,PT7M9S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,429.0
1mdav1CdBxc,JOHN DE'MATHEW,John De'Mathew - Niwandikire Nyabara,John De'Mathew - Niwandikire Nyabara,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:55:26+00:00,45486,158.0,24.0,PT6M23S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,383.0
K2y0GR-monA,JOHN DE'MATHEW,John De'Mathew - Twari Kariko,John De'Mathew - Twari Kariko,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:55:26+00:00,370775,869.0,133.0,PT6M13S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,373.0
LHeIfpam9Po,JOHN DE'MATHEW,John De'Mathew - Simama Mama,John De'Mathew - Simama Mama,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:55:26+00:00,679103,1629.0,141.0,PT7M25S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,445.0
VtrnrkYLEuU,JOHN DE'MATHEW,John De'Mathew - Imagination,John De'Mathew - Imagination,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:55:26+00:00,48078,180.0,37.0,PT6M12S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,372.0
fylpXiq-6DI,JOHN DE'MATHEW,John De'Mathew -  Ndungihoota Gucukuma meli maiini,John De'Mathew,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:55:26+00:00,281241,964.0,126.0,PT6M42S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,402.0
siLjgxWxiM8,JOHN DE'MATHEW,John De'Mathew - Nirii Ukahorera,John De'Mathew - Nirii Ukahorera,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:55:26+00:00,181019,531.0,91.0,PT5M58S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,358.0
uQ6bM6E7dRA,JOHN DE'MATHEW,John De'Mathew - Vuvuzela,John De'Mathew - Vuvuzela,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:55:26+00:00,84853,288.0,50.0,PT6M15S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,375.0
4YkwNixytdQ,JOHN DE'MATHEW,John De'Mathew - Marire Njaro,John De'Mathew - Marire Njaro,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:43:59+00:00,430028,1598.0,223.0,PT5M2S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,302.0
5F4rDG8hvHo,JOHN DE'MATHEW,John De'Mathew - Ngwanirira ta Amario,John De'Mathew - Ngwanirira ta Amario,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:43:59+00:00,458755,1303.0,162.0,PT6M7S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,367.0
5MPzcFNaouI,JOHN DE'MATHEW,John De'Mathew - Niundukaniirie,John De'Mathew - Niundukaniirie,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:43:59+00:00,726243,1843.0,233.0,PT5M47S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,347.0
KiF37utlh_g,JOHN DE'MATHEW,John De'Mathew - Wendo wa Matiribu,John De'Mathew - Wendo wa Matiribu,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:43:59+00:00,221391,515.0,60.0,PT4M42S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,282.0
Lo1JrCPijW8,JOHN DE'MATHEW,John De'Mathew - Ndereba Rugama Tu,John De'Mathew - Ndereba Rugama Tu,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:43:59+00:00,158298,472.0,47.0,PT5M34S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,334.0
WLOPewPa92c,JOHN DE'MATHEW,John De'Mathew - Thii Ikuhana Atia,John De'Mathew - Thii Ikuhana Atia,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:43:59+00:00,435595,944.0,117.0,PT4M31S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,271.0
sDPXo-Kn4j4,JOHN DE'MATHEW,John De'Mathew - Urathi wa Ma,John De'Mathew - Urathi wa Ma,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:43:59+00:00,1494129,3976.0,605.0,PT7M9S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,429.0
7HL9sfexANU,JOHN DE'MATHEW,John De'Mathew - Mteja,John De'Mathew - Mteja,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:43:58+00:00,402991,1345.0,151.0,PT5M36S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,336.0
dHRVG-j0rLs,JOHN DE'MATHEW,John De'Mathew - Thuu Niirananga,John De'Mathew - Thuu Niirananga,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:43:58+00:00,2668686,6202.0,471.0,PT6M56S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,416.0
3SfQX3escWg,JOHN DE'MATHEW,John De'Mathew - Mburi cia Kiama,John De'Mathew - Mburi cia Kiama,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:26:41+00:00,459729,1236.0,199.0,PT5M58S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,358.0
9dn5b9UIi5U,JOHN DE'MATHEW,John De'Mathew - Nganga Nianjiraga,John De'Mathew - Nganga Nianjiraga,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:26:41+00:00,78527,226.0,18.0,PT6M26S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,386.0
AfyNkrWDoSI,JOHN DE'MATHEW,John De'Mathew - Pin Number,John De'Mathew - Pin Number,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:26:41+00:00,1150420,2699.0,313.0,PT6M32S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,392.0
UBoEhoMDUeE,JOHN DE'MATHEW,John De'Mathew - Ngai He Number,John De'Mathew - Ngai He Number,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:26:41+00:00,174749,464.0,83.0,PT6M21S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,381.0
fHUh9y9p78A,JOHN DE'MATHEW,John De'Mathew - Property,John De'Mathew - Property,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:26:41+00:00,809020,1968.0,290.0,PT6M28S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,388.0
nQLXgotCp4k,JOHN DE'MATHEW,John De'Mathew - Maiburirie Inandu,John De'Mathew - Maiburirie Inandu,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:26:41+00:00,246083,741.0,91.0,PT6M3S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,363.0
uCq4qEiUcMM,JOHN DE'MATHEW,John De'Mathew - Uiiru Niwake,John De'Mathew - Uiiru Niwake,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:26:41+00:00,923013,2281.0,261.0,PT5M35S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,335.0
zcDs5SV0Bqg,JOHN DE'MATHEW,John De'Mathew - Mene Mene Tekeli,John De'Mathew - Mene Mene Tekeli,"[""John De'Mathew"", 'Kikuyu Songs', 'Kikuyu Music', 'Kenyan Music', 'Arume Kwina Mbu', 'Jogoo ya Town', 'MenyeMenye', 'Niki wacokera', 'Nyumba Mwinau', 'Njambi', 'Thiina Ni Umwe na Arume', 'Susanah', 'Ngomma']",2017-03-17 14:26:41+00:00,404265,1148.0,169.0,PT6M3S,sd,False,JOHN DE'MATHEW,432000.0,144787351.0,423.0,UUWDxHAG4OSFX8JRWiZmQ83w,Friday,363.0
